#,FORM #,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,Who-1,Url-1,Technology-1,Language-1,Site description-1,Country-1,Start Date-1,End Date-1,FIRST NAME,LAST NAME,EMAIL,APPROVED,VERIFIED
2529,1,https://cvmap.crowdmap.com,2014-11-26 17:08:00,unknown,https://cvmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2525,1,https://cm3001.crowdmap.com,2014-11-26 17:08:00,unknown,https://cm3001.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2519,1,https://commongood.crowdmap.com,2014-11-26 17:08:00,unknown,https://commongood.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2509,1,https://stereotypethreat.crowdmap.com,2014-11-26 17:08:00,unknown,https://stereotypethreat.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2511,1,http://shababnetwork.crowdmap.com,2014-11-26 17:08:00,unknown,http://shababnetwork.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2506,1,http://xcp.vayusphere.com/insurancereporter,2014-11-26 17:08:00,unknown,http://xcp.vayusphere.com/insurancereporter,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2495,1,https://stonetrading.crowdmap.com,2014-11-26 17:08:00,unknown,https://stonetrading.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2496,1,https://yegtweets.crowdmap.com,2014-11-26 17:08:00,unknown,https://yegtweets.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2485,1,http://mesto.crowdmap.com,2014-11-26 17:08:00,unknown,http://mesto.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2487,1,http://www.kosovoinnovations.org/kosovoyouthmap,2014-11-26 17:08:00,unknown,http://www.kosovoinnovations.org/kosovoyouthmap,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2469,1,https://njitembc.crowdmap.com,2014-11-26 17:08:00,unknown,https://njitembc.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2438,1,https://squaresdatabase.crowdmap.com,2014-11-26 17:08:00,unknown,https://squaresdatabase.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2420,1,https://vumi.crowdmap.com,2014-11-26 17:07:00,unknown,https://vumi.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2403,1,http://spider.apc.org,2014-11-26 17:07:00,unknown,http://spider.apc.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2394,1,http://www.map.crisis-scape.net,2014-11-26 17:07:00,unknown,http://www.map.crisis-scape.net,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2389,1,http://www.hightechnocracy.com/ushahidi,2014-11-26 17:07:00,unknown,http://www.hightechnocracy.com/ushahidi,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
2378,1,https://aparcaenbarcelona.crowdmap.com,2014-11-26 17:07:00,unknown,https://aparcaenbarcelona.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2369,1,http://wandsworthsp.crowdmap.com,2014-11-26 17:07:00,unknown,http://wandsworthsp.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2365,1,http://services.thepowerofu.com,2014-11-26 17:07:00,unknown,http://services.thepowerofu.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2362,1,https://hist347a.crowdmap.com,2014-11-26 17:07:00,unknown,https://hist347a.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2353,1,https://toprecruiters.crowdmap.com,2014-11-26 17:07:00,unknown,https://toprecruiters.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2341,1,https://barefootrunners.crowdmap.com,2014-11-26 17:07:00,unknown,https://barefootrunners.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2338,1,https://evaanta.crowdmap.com,2014-11-26 17:07:00,unknown,https://evaanta.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2328,1,http://pquinoa.crowdmap.com,2014-11-26 17:07:00,unknown,http://pquinoa.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2323,1,https://shakeout.crowdmap.com,2014-11-26 17:07:00,unknown,https://shakeout.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2316,1,http://stamez.crowdmap.com,2014-11-26 17:07:00,unknown,http://stamez.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2311,1,https://vpinheiro.crowdmap.com,2014-11-26 17:07:00,unknown,https://vpinheiro.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2299,1,https://refineriaplc.crowdmap.com,2014-11-26 17:07:00,unknown,https://refineriaplc.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2301,1,https://protezionecivilecalderara.crowdmap.com,2014-11-26 17:07:00,unknown,https://protezionecivilecalderara.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2290,1,http://counterfeitdrug.crowdmap.com,2014-11-26 17:07:00,unknown,http://counterfeitdrug.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2287,1,https://dcare.crowdmap.com,2014-11-26 17:07:00,unknown,https://dcare.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2281,1,https://dotslocator.crowdmap.com,2014-11-26 17:07:00,unknown,https://dotslocator.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2277,1,http://lametta.crowdmap.com,2014-11-26 17:07:00,unknown,http://lametta.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2279,1,http://emufall2011.crowdmap.com,2014-11-26 17:07:00,unknown,http://emufall2011.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2270,1,http://india.thepowerofu.com,2014-11-26 17:07:00,unknown,http://india.thepowerofu.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2262,1,https://savetheserengeti.crowdmap.com,2014-11-26 17:07:00,unknown,https://savetheserengeti.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2257,1,https://inundacionessm.crowdmap.com,2014-11-26 17:07:00,unknown,https://inundacionessm.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2248,1,https://the601habit.crowdmap.com,2014-11-26 17:07:00,unknown,https://the601habit.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2243,1,https://mycv.crowdmap.com,2014-11-26 17:03:00,unknown,https://mycv.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2236,1,https://advo61113.crowdmap.com,2014-11-26 17:03:00,unknown,https://advo61113.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
2234,1,https://en4wbcd.crowdmap.com,2014-11-26 17:03:00,unknown,https://en4wbcd.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2219,1,https://raokmap.crowdmap.com,2014-11-26 17:03:00,unknown,https://raokmap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2216,1,http://bigpixjourno.crowdmap.com,2014-11-26 17:03:00,unknown,http://bigpixjourno.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2205,1,http://ecocitizenworldmap.org/report,2014-11-26 17:03:00,unknown,http://ecocitizenworldmap.org/report,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2199,1,https://transabuse.crowdmap.com,2014-11-26 17:03:00,unknown,https://transabuse.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2200,1,http://xanty.crowdmap.com,2014-11-26 17:03:00,unknown,http://xanty.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2185,1,http://fbnerjmap.crowdmap.com,2014-11-26 17:03:00,unknown,http://fbnerjmap.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
2182,1,http://www.scitechmap.com,2014-11-26 17:03:00,unknown,http://www.scitechmap.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2177,1,https://zonaswifibarcelona.crowdmap.com,2014-11-26 17:03:00,unknown,https://zonaswifibarcelona.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
2155,1,http://kobo.crowdmap.com,2014-11-26 17:03:00,unknown,http://kobo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2156,1,http://liberia.ushahidi.com,2014-11-26 17:03:00,unknown,http://liberia.ushahidi.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2151,1,http://comunicacionmalaga.crowdmap.com,2014-11-26 17:03:00,unknown,http://comunicacionmalaga.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2152,1,https://phpcholeraoutbreaks.crowdmap.com,2014-11-26 17:03:00,unknown,https://phpcholeraoutbreaks.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2143,1,https://parkingsbarcelona.crowdmap.com,2014-11-26 17:03:00,unknown,https://parkingsbarcelona.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2136,1,https://testsms.crowdmap.com,2014-11-26 17:03:00,unknown,https://testsms.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2130,1,http://iwitness.1bigmind.org,2014-11-26 17:03:00,unknown,http://iwitness.1bigmind.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2116,1,https://leadershipcourse.crowdmap.com,2014-11-26 17:03:00,unknown,https://leadershipcourse.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2110,1,https://springofresistance.crowdmap.com,2014-11-26 17:03:00,unknown,https://springofresistance.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2111,1,https://buildingads.crowdmap.com,2014-11-26 17:03:00,unknown,https://buildingads.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2113,1,http://www.proteusintel.com/surveillance,2014-11-26 17:03:00,unknown,http://www.proteusintel.com/surveillance,"uncategorised,Ushahidi,very large",0,0,,,,,,,,,,,,YES,NO
2095,1,https://nestless.crowdmap.com,2014-11-26 17:03:00,unknown,https://nestless.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2097,1,http://barahona.crowdmap.com,2014-11-26 17:03:00,unknown,http://barahona.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2093,1,http://dullesonline.info/ushahidi,2014-11-26 17:03:00,unknown,http://dullesonline.info/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2086,1,https://birddeaths.crowdmap.com,2014-11-26 17:03:00,unknown,https://birddeaths.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
2079,1,http://northside.thepowerofu.com,2014-11-26 17:03:00,unknown,http://northside.thepowerofu.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2069,1,http://www.equippersfellowship.org/addons/ushahidi,2014-11-26 17:03:00,unknown,http://www.equippersfellowship.org/addons/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2065,1,https://artistsforsandyrelief.crowdmap.com,2014-11-26 17:03:00,unknown,https://artistsforsandyrelief.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2057,1,http://godsrealmiracles.com,2014-11-26 17:03:00,unknown,http://godsrealmiracles.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
2054,1,http://pomsta.crowdmap.com,2014-11-26 17:03:00,unknown,http://pomsta.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2043,1,https://pasqua2012.crowdmap.com,2014-11-26 17:02:00,unknown,https://pasqua2012.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2034,1,http://jepesk.crowdmap.com,2014-11-26 17:02:00,unknown,http://jepesk.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2023,1,http://crowd.dev.inmarsat.com,2014-11-26 17:02:00,unknown,http://crowd.dev.inmarsat.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
2015,1,https://placeofpeace.crowdmap.com,2014-11-26 17:02:00,unknown,https://placeofpeace.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2010,1,https://monumentosgijon.crowdmap.com,2014-11-26 17:02:00,unknown,https://monumentosgijon.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2013,1,https://zanzibarboataccident.crowdmap.com,2014-11-26 17:02:00,unknown,https://zanzibarboataccident.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2004,1,http://project.crowdmap.com,2014-11-26 17:02:00,unknown,http://project.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
2001,1,https://globalprotest1.crowdmap.com,2014-11-26 17:02:00,unknown,https://globalprotest1.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
2002,1,http://samoasim.crowdmap.com,2014-11-26 17:02:00,unknown,http://samoasim.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1998,1,https://disastersystemssummer2013.crowdmap.com,2014-11-26 17:02:00,unknown,https://disastersystemssummer2013.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1996,1,https://segoviaviajes.crowdmap.com,2014-11-26 17:02:00,unknown,https://segoviaviajes.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1986,1,https://puddles1.crowdmap.com,2014-11-26 17:02:00,unknown,https://puddles1.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1982,1,https://mapyourart.crowdmap.com,2014-11-26 17:02:00,unknown,https://mapyourart.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1978,1,https://streetwatch.crowdmap.com,2014-11-26 17:02:00,unknown,https://streetwatch.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1970,1,http://vforce.crowdmap.com,2014-11-26 17:02:00,unknown,http://vforce.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1966,1,https://okicemap.crowdmap.com,2014-11-26 17:02:00,unknown,https://okicemap.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1951,1,http://162to52.crowdmap.com,2014-11-26 17:02:00,unknown,http://162to52.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1947,1,https://ifrcbcsoutheastasia.crowdmap.com,2014-11-26 17:02:00,unknown,https://ifrcbcsoutheastasia.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1948,1,https://bicingbarna.crowdmap.com,2014-11-26 17:02:00,unknown,https://bicingbarna.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1940,1,https://pacard61113.crowdmap.com,2014-11-26 17:02:00,unknown,https://pacard61113.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1937,1,http://makearabia.com,2014-11-26 17:02:00,unknown,http://makearabia.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1933,1,http://ushahidi.idrn.info/ushahidi,2014-11-26 17:02:00,unknown,http://ushahidi.idrn.info/ushahidi,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1925,1,http://calendariolibre.com/eventos_abiertos,2014-11-26 17:02:00,unknown,http://calendariolibre.com/eventos_abiertos,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
1918,1,https://forcom.crowdmap.com,2014-11-26 17:02:00,unknown,https://forcom.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1909,1,https://antistreetharassmentday.crowdmap.com,2014-11-26 17:02:00,unknown,https://antistreetharassmentday.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1886,1,https://watchthemed.crowdmap.com,2014-11-26 17:02:00,unknown,https://watchthemed.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1885,1,https://bici123.crowdmap.com,2014-11-26 17:02:00,unknown,https://bici123.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1855,1,http://carte.24heures2012.info,2014-11-26 17:02:00,unknown,http://carte.24heures2012.info,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1850,1,https://aparcabicienbarna.crowdmap.com,2014-11-26 17:02:00,unknown,https://aparcabicienbarna.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1842,1,https://immigrationdetention.crowdmap.com,2014-11-26 17:02:00,unknown,https://immigrationdetention.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1840,1,https://repair.crowdmap.com,2014-11-26 17:02:00,unknown,https://repair.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1810,1,https://vjpresidenciales.crowdmap.com,2014-11-26 17:01:00,unknown,https://vjpresidenciales.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1805,1,https://libyasecurityincidents.crowdmap.com,2014-11-26 17:01:00,unknown,https://libyasecurityincidents.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1807,1,https://westernsahara.crowdmap.com,2014-11-26 17:01:00,unknown,https://westernsahara.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1803,1,http://www.geoalert.it,2014-11-26 17:01:00,unknown,http://www.geoalert.it,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1800,1,http://www.pahoeoc.org/testingarea/ushahidi,2014-11-26 17:01:00,unknown,http://www.pahoeoc.org/testingarea/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1791,1,https://iccm12.crowdmap.com,2014-11-26 17:01:00,unknown,https://iccm12.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1770,1,https://itlite.crowdmap.com,2014-11-26 17:01:00,unknown,https://itlite.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1758,1,https://tbddc.crowdmap.com,2014-11-26 17:01:00,unknown,https://tbddc.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1752,1,https://museodogallego.crowdmap.com,2014-11-26 17:01:00,unknown,https://museodogallego.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1754,1,https://libya2013incidentmap.crowdmap.com,2014-11-26 17:01:00,unknown,https://libya2013incidentmap.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1741,1,https://gujarat.crowdmap.com,2014-11-26 17:01:00,unknown,https://gujarat.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1743,1,http://ushahidi.hopeonesource.org,2014-11-26 17:01:00,unknown,http://ushahidi.hopeonesource.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1724,1,https://reecosystem.crowdmap.com,2014-11-26 17:01:00,unknown,https://reecosystem.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1725,1,http://sevillabarrerasmovilidad.crowdmap.com,2014-11-26 17:01:00,unknown,http://sevillabarrerasmovilidad.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1719,1,https://bicizuinb.crowdmap.com,2014-11-26 17:01:00,unknown,https://bicizuinb.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1705,1,https://bordercities.crowdmap.com,2014-11-26 17:01:00,unknown,https://bordercities.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1688,1,http://saissim.techchange-courses.org,2014-11-26 17:01:00,unknown,http://saissim.techchange-courses.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1681,1,https://evaantacalsi.crowdmap.com,2014-11-26 17:01:00,unknown,https://evaantacalsi.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1666,1,http://www.calendariolibre.com/eventos_abiertos,2014-11-26 17:01:00,unknown,http://www.calendariolibre.com/eventos_abiertos,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
1659,1,http://21stcenturycare.crowdmap.com,2014-11-26 17:01:00,unknown,http://21stcenturycare.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1654,1,http://maydaynyc.crowdmap.com,2014-11-26 17:01:00,unknown,http://maydaynyc.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1650,1,https://opensociallearning.crowdmap.com,2014-11-26 17:01:00,unknown,https://opensociallearning.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1638,1,http://app.reportkindness.com,2014-11-26 17:01:00,unknown,http://app.reportkindness.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1622,1,http://connectedpath.crowdmap.com,2014-11-26 17:01:00,unknown,http://connectedpath.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1618,1,https://testmap2.crowdmap.com,2014-11-26 17:01:00,unknown,https://testmap2.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1619,1,http://linvolunteermap.crowdmap.com,2014-11-26 17:01:00,unknown,http://linvolunteermap.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1621,1,https://yemenprotests.crowdmap.com,2014-11-26 17:01:00,unknown,https://yemenprotests.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1612,1,https://biorefinery.crowdmap.com,2014-11-26 17:01:00,unknown,https://biorefinery.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1574,1,https://aoduor.crowdmap.com,2014-11-26 17:00:00,unknown,https://aoduor.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1568,1,https://labicibarna.crowdmap.com,2014-11-26 17:00:00,unknown,https://labicibarna.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1564,1,http://startupadventurerace.crowdmap.com,2014-11-26 17:00:00,unknown,http://startupadventurerace.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1565,1,http://mnourpower.crowdmap.com,2014-11-26 17:00:00,unknown,http://mnourpower.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1561,1,http://openstreetmap.or.id/ushahidi,2014-11-26 17:00:00,unknown,http://openstreetmap.or.id/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1562,1,https://trabajofinalsimonyang.crowdmap.com,2014-11-26 17:00:00,unknown,https://trabajofinalsimonyang.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1563,1,https://schoolsinswaziland.crowdmap.com,2014-11-26 17:00:00,unknown,https://schoolsinswaziland.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1556,1,https://scenealimentation.crowdmap.com,2014-11-26 17:00:00,unknown,https://scenealimentation.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1557,1,https://daniiel.crowdmap.com,2014-11-26 17:00:00,unknown,https://daniiel.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1558,1,http://kcoxim.crowdmap.com,2014-11-26 17:00:00,unknown,http://kcoxim.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1559,1,https://sectarianviolence.crowdmap.com,2014-11-26 17:00:00,unknown,https://sectarianviolence.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1552,1,https://thislandyourland.crowdmap.com,2014-11-26 17:00:00,unknown,https://thislandyourland.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
